"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0T9F0","2020-03-16 18:00:00","251.000","283.000","0.600","15.800","0.690","993.600","","0.000","-99.000","-99.000","-99.000","17.800","","14.200",""
"C0D390","2020-03-16 18:00:00","146.000","0.000","0.000","19.600","0.490","1000.700","","0.000","-99.000","-99.000","-99.000","26.700","","12.000",""
"C0E430","2020-03-16 18:00:00","258.000","180.000","0.600","18.500","0.670","992.900","","0.000","-99.000","-99.000","-99.000","24.000","","12.200",""
"C0O990","2020-03-16 18:00:00","18.000","323.000","1.100","22.500","0.620","1016.400","","0.000","-99.000","-99.000","-99.000","26.700","","13.900",""
"CM0010","2020-03-16 18:00:00","68.000","216.000","0.900","19.100","0.430","1013.100","","0.000","-99.000","-99.000","-99.000","23.200","","11.200",""
"C0K500","2020-03-16 18:00:00","12.000","345.000","2.700","22.300","0.480","1016.600","","0.000","-99.000","-99.000","-99.000","25.100","","14.900",""
"C0X260","2020-03-16 18:00:00","39.000","299.000","2.500","22.300","0.530","1014.900","","0.000","-99.000","-99.000","-99.000","24.900","","16.100",""
"C0ACA0","2020-03-16 18:00:00","25.000","72.000","2.500","20.100","0.350","1016.100","","0.000","7.700","67.000","","23.200","","15.600",""
"C0X180","2020-03-16 18:00:00","62.000","285.000","0.900","22.400","0.590","1010.400","","0.000","-99.000","-99.000","-99.000","25.500","","15.800",""
"C0F930","2020-03-16 18:00:00","100.000","0.000","0.000","20.600","0.470","1006.900","","0.000","-99.000","-99.000","-99.000","24.600","","14.300",""
"C0I010","2020-03-16 18:00:00","1562.000","218.000","1.700","12.300","0.770","851.400","","0.000","-99.000","-99.000","-99.000","18.400","","6.500",""
"C0R190","2020-03-16 18:00:00","32.000","181.000","1.300","23.100","0.590","1014.700","","0.000","-99.000","-99.000","-99.000","26.900","","15.200",""
"C0E420","2020-03-16 18:00:00","19.000","0.000","0.000","22.600","0.330","1014.700","","0.000","-99.000","-99.000","-99.000","24.200","","11.900",""
"C0I460","2020-03-16 18:00:00","110.000","332.000","2.700","22.700","0.450","1006.200","","0.000","-99.000","-99.000","-99.000","25.700","","15.100",""
"C0A9F0","2020-03-16 18:00:00","35.000","103.000","1.500","20.400","0.380","1017.100","","0.000","-99.000","-99.000","-99.000","23.300","","15.200",""
"C0F9A0","2020-03-16 18:00:00","425.000","61.000","0.400","18.700","0.590","970.200","","0.000","-99.000","-99.000","-99.000","23.800","","14.200",""
"C0O950","2020-03-16 18:00:00","4.000","333.000","1.900","22.700","0.550","1017.500","","0.000","-99.000","-99.000","-99.000","25.100","","16.000",""
"C0M760","2020-03-16 18:00:00","40.000","302.000","1.900","22.600","0.460","1014.500","","0.000","-99.000","-99.000","-99.000","25.300","","16.000",""
"C0AH70","2020-03-16 18:00:00","34.000","83.000","2.100","20.500","0.350","1017.000","","0.000","9.600","72.000","","23.500","","14.600",""
"C0V250","2020-03-16 18:00:00","298.000","228.000","0.800","20.500","0.600","984.000","","0.000","-99.000","-99.000","-99.000","26.900","","13.700",""
"C0U980","2020-03-16 18:00:00","573.000","153.000","4.200","13.200","0.660","957.100","","0.000","-99.000","-99.000","-99.000","17.900","","10.000",""
"C0S740","2020-03-16 18:00:00","289.000","21.000","0.700","16.200","0.730","990.500","","0.000","-99.000","-99.000","-99.000","19.500","","13.500",""
"C0A940","2020-03-16 18:00:00","49.000","177.000","3.300","19.200","0.420","1015.700","","0.000","-99.000","-99.000","-99.000","22.800","","11.600",""
"C0A920","2020-03-16 18:00:00","196.000","122.000","3.300","17.600","0.490","996.500","","0.000","11.500","83.000","","21.200","","14.000",""
"C0T870","2020-03-16 18:00:00","135.000","0.000","0.000","15.700","0.850","1006.700","","0.000","-99.000","-99.000","-99.000","18.800","","12.900",""
"C0O930","2020-03-16 18:00:00","69.000","310.000","0.500","21.600","0.680","1010.400","","0.000","-99.000","-99.000","-99.000","28.300","","14.000",""
"C0AI40","2020-03-16 18:00:00","37.000","-99.000","-99.000","20.400","0.370","1016.400","","0.000","-99.000","-99.000","-99.000","23.300","","16.000",""
"C0C460","2020-03-16 18:00:00","482.000","0.000","0.000","17.900","0.450","964.700","","0.000","-99.000","-99.000","-99.000","24.200","","12.900",""
"C0E520","2020-03-16 18:00:00","320.000","88.000","0.900","18.800","0.630","983.400","","0.000","-99.000","-99.000","-99.000","24.900","","9.300",""
"C0T9D0","2020-03-16 18:00:00","7.000","0.000","0.100","17.600","0.700","1022.600","","0.000","-99.000","-99.000","-99.000","21.600","","13.200",""
"C0I390","2020-03-16 18:00:00","1184.000","267.000","0.700","15.400","0.680","889.500","","0.000","-99.000","-99.000","-99.000","19.400","","6.000",""
"C0B020","2020-03-16 18:00:00","86.000","97.000","5.900","18.800","0.480","1009.500","","0.000","-99.000","-99.000","-99.000","20.400","","15.800",""
"CM0170","2020-03-16 18:00:00","106.000","252.000","3.000","21.200","0.520","1007.700","","0.000","-99.000","-99.000","-99.000","23.900","","14.300",""
"C0F860","2020-03-16 18:00:00","2215.000","200.000","0.500","9.200","0.870","783.000","","0.000","-99.000","-99.000","-99.000","15.200","","2.600",""
"C0U890","2020-03-16 18:00:00","116.000","110.000","2.100","19.100","0.470","1009.500","","0.000","-99.000","-99.000","-99.000","21.200","","12.100",""
"C0G800","2020-03-16 18:00:00","15.000","343.000","1.300","22.300","0.440","1017.000","","0.000","-99.000","-99.000","-99.000","24.800","","15.100",""
"C0F850","2020-03-16 18:00:00","379.000","302.000","1.100","20.000","0.490","975.100","","0.000","-99.000","-99.000","-99.000","22.900","","12.000",""
"C0AH50","2020-03-16 18:00:00","275.000","100.000","5.600","18.300","0.420","987.600","","0.000","11.500","101.000","","21.200","","13.600",""
"C0Z160","2020-03-16 18:00:00","124.000","289.000","0.400","17.900","0.600","1011.400","","0.000","-99.000","-99.000","-99.000","19.100","","14.400",""
"C0R540","2020-03-16 18:00:00","17.000","107.000","3.200","22.300","0.510","1016.900","","0.000","-99.000","-99.000","-99.000","24.700","","16.400",""
"C0K480","2020-03-16 18:00:00","56.000","307.000","2.500","21.900","0.480","1012.200","","0.000","-99.000","-99.000","-99.000","24.500","","15.500",""
"C0S770","2020-03-16 18:00:00","375.000","354.000","0.600","16.200","0.660","978.600","","0.000","-99.000","-99.000","-99.000","18.900","","12.700",""
"C0X230","2020-03-16 18:00:00","29.000","324.000","1.900","21.600","0.530","1016.900","","0.000","-99.000","-99.000","-99.000","25.000","","15.400",""
"C0B010","2020-03-16 18:00:00","38.000","93.000","2.500","19.700","0.410","1014.300","","0.000","-99.000","-99.000","-99.000","21.600","","10.900",""
"C0R490","2020-03-16 18:00:00","49.000","290.000","2.800","23.000","0.560","1012.500","","0.000","-99.000","-99.000","-99.000","25.500","","16.500",""
"C0V440","2020-03-16 18:00:00","27.000","317.000","1.900","22.300","0.560","1015.200","","0.000","-99.000","-99.000","-99.000","26.100","","16.100",""
"C0SA40","2020-03-16 18:00:00","200.000","334.000","0.800","17.100","0.680","1000.000","","0.000","-99.000","-99.000","-99.000","21.600","","14.600",""
"C0Z280","2020-03-16 18:00:00","224.000","139.000","0.900","16.300","0.680","998.200","","0.000","-99.000","-99.000","-99.000","18.400","","13.500",""
"C0Z070","2020-03-16 18:00:00","247.000","0.000","0.000","16.100","0.720","993.700","","0.500","-99.000","-99.000","-99.000","17.600","","13.300",""
"CM0180","2020-03-16 18:00:00","313.000","113.000","0.800","21.100","0.550","983.700","","0.000","-99.000","-99.000","-99.000","26.600","","13.200",""
"C0T9N0","2020-03-16 18:00:00","261.000","22.000","0.700","16.700","0.670","992.900","","0.000","-99.000","-99.000","-99.000","19.400","","13.600",""
"C0R670","2020-03-16 19:00:00","26.000","63.000","4.400","19.800","0.560","1018.600","","0.000","10.500","55.000","","22.800","","18.600",""
"C0W110","2020-03-16 19:00:00","16.000","29.000","7.200","14.100","0.770","1020.800","","0.000","-99.000","-99.000","-99.000","17.100","","13.500",""
"CM0130","2020-03-16 19:00:00","11.000","339.000","3.300","22.500","0.530","1019.100","","0.000","-99.000","-99.000","-99.000","23.500","","17.900",""
"C0AC70","2020-03-16 19:00:00","71.000","73.000","1.300","19.200","0.400","1012.700","","0.000","7.100","125.000","","22.800","","14.100",""
"CM0100","2020-03-16 19:00:00","25.000","125.000","1.900","20.600","0.430","1016.400","","0.000","-99.000","-99.000","-99.000","25.600","","11.600",""
"C0X050","2020-03-16 19:00:00","25.000","306.000","1.200","22.300","0.550","1015.900","","0.000","-99.000","-99.000","-99.000","26.300","","14.900",""
"C0K580","2020-03-16 19:00:00","26.000","4.000","0.500","21.400","0.520","1017.900","","0.000","-99.000","-99.000","-99.000","25.400","","14.400",""
"C0G650","2020-03-16 19:00:00","34.000","0.000","0.000","22.800","0.410","1015.300","","0.000","-99.000","-99.000","-99.000","26.600","","15.000",""
"C0T9B0","2020-03-16 19:00:00","558.000","281.000","1.700","13.400","0.670","959.700","","0.000","-99.000","-99.000","-99.000","15.800","","12.300",""
"C0E850","2020-03-16 19:00:00","104.000","65.000","0.400","19.100","0.630","1006.800","","0.000","-99.000","-99.000","-99.000","23.900","","9.500",""
"C0S990","2020-03-16 19:00:00","409.000","6.000","4.500","16.100","0.690","975.300","","0.000","-99.000","-99.000","-99.000","18.600","","14.700",""
"C0X240","2020-03-16 19:00:00","394.000","181.000","0.400","18.000","0.800","975.600","","0.000","-99.000","-99.000","-99.000","22.900","","13.000",""
"C0I090","2020-03-16 19:00:00","910.000","260.000","0.800","14.500","0.850","918.200","","0.000","-99.000","-99.000","-99.000","19.400","","11.300",""
"C0I490","2020-03-16 19:00:00","1601.000","213.000","3.400","9.900","0.990","845.500","","0.000","-99.000","-99.000","-99.000","18.800","","6.000",""
"C0Z050","2020-03-16 19:00:00","830.000","338.000","0.500","10.600","0.910","930.400","","0.000","-99.000","-99.000","-99.000","13.600","","9.900",""
"C0X150","2020-03-16 19:00:00","18.000","24.000","1.400","21.700","0.620","1019.000","","0.000","-99.000","-99.000","-99.000","25.300","","16.600",""
"C0R690","2020-03-16 19:00:00","248.000","47.000","2.200","17.900","0.690","991.400","","0.000","9.900","39.000","","21.600","","14.500",""
"C0U720","2020-03-16 19:00:00","1260.000","300.000","1.000","8.800","1.000","892.800","","0.000","-99.000","-99.000","-99.000","15.000","","6.000",""
"C0B020","2020-03-16 19:00:00","86.000","97.000","5.200","18.400","0.510","1010.000","","0.000","-99.000","-99.000","-99.000","20.400","","15.800",""
"CM0170","2020-03-16 19:00:00","106.000","218.000","0.600","20.500","0.550","1008.500","","0.000","-99.000","-99.000","-99.000","23.900","","14.300",""
"C0F860","2020-03-16 19:00:00","2215.000","202.000","0.500","8.100","0.910","783.300","","0.000","-99.000","-99.000","-99.000","15.200","","2.600",""
"C0U890","2020-03-16 19:00:00","116.000","228.000","1.400","16.600","0.670","1010.100","","0.000","-99.000","-99.000","-99.000","21.200","","12.100",""
"C0G800","2020-03-16 19:00:00","15.000","27.000","0.600","21.100","0.560","1017.600","","0.000","-99.000","-99.000","-99.000","24.800","","15.100",""
"C0F850","2020-03-16 19:00:00","379.000","0.000","0.200","18.200","0.630","975.600","","0.000","-99.000","-99.000","-99.000","22.900","","12.000",""
"C0AH50","2020-03-16 19:00:00","275.000","99.000","4.300","17.800","0.450","988.200","","0.000","-99.000","-99.000","-99.000","21.200","","13.600",""
"C0Z160","2020-03-16 19:00:00","124.000","289.000","0.600","17.100","0.620","1011.900","","0.000","-99.000","-99.000","-99.000","19.100","","14.400",""
"C0R540","2020-03-16 19:00:00","17.000","104.000","2.600","22.000","0.520","1017.500","","0.000","-99.000","-99.000","-99.000","24.700","","16.400",""
"C0K480","2020-03-16 19:00:00","56.000","29.000","0.600","21.500","0.500","1012.900","","0.000","-99.000","-99.000","-99.000","24.500","","15.500",""
"C0S770","2020-03-16 19:00:00","375.000","335.000","1.200","16.200","0.650","978.900","","0.000","-99.000","-99.000","-99.000","18.900","","12.700",""
"C0X230","2020-03-16 19:00:00","29.000","1.000","1.800","20.900","0.560","1017.700","","0.000","-99.000","-99.000","-99.000","25.000","","15.400",""
"C0B010","2020-03-16 19:00:00","38.000","50.000","2.300","19.000","0.470","1014.900","","0.000","-99.000","-99.000","-99.000","21.600","","10.900",""
"C0R490","2020-03-16 19:00:00","49.000","291.000","1.500","22.500","0.600","1013.300","","0.000","-99.000","-99.000","-99.000","25.500","","16.500",""
"C0V440","2020-03-16 19:00:00","27.000","322.000","2.000","22.100","0.580","1015.900","","0.000","-99.000","-99.000","-99.000","26.100","","16.100",""
"C0SA40","2020-03-16 19:00:00","200.000","0.000","0.000","16.300","0.740","1000.200","","0.000","-99.000","-99.000","-99.000","21.600","","14.600",""
"C0Z280","2020-03-16 19:00:00","224.000","166.000","0.500","16.000","0.660","998.800","","0.000","-99.000","-99.000","-99.000","18.400","","13.500",""
"C0Z070","2020-03-16 19:00:00","247.000","0.000","0.000","15.700","0.760","994.100","","0.500","-99.000","-99.000","-99.000","17.600","","13.300",""
"CM0180","2020-03-16 19:00:00","313.000","119.000","0.500","20.300","0.610","984.500","","0.000","-99.000","-99.000","-99.000","26.600","","13.200",""
"C0T9N0","2020-03-16 19:00:00","261.000","340.000","0.800","16.200","0.740","993.100","","0.000","-99.000","-99.000","-99.000","19.400","","13.600",""
"C0K470","2020-03-16 19:00:00","97.000","0.000","0.000","20.700","0.590","1008.300","","0.000","-99.000","-99.000","-99.000","24.800","","14.300",""
"C0R720","2020-03-16 19:00:00","214.000","11.000","7.100","18.200","0.670","996.900","","0.000","-99.000","-99.000","-99.000","19.400","","16.100",""
"C0V650","2020-03-16 19:00:00","28.000","339.000","3.900","22.500","0.620","1018.300","","0.000","-99.000","-99.000","-99.000","24.000","","16.800",""
"C0H9C0","2020-03-16 19:00:00","3402.000","318.000","0.600","2.500","0.870","677.200","","0.000","-99.000","-99.000","-99.000","7.900","","1.000",""
"C0U780","2020-03-16 19:00:00","15.000","143.000","0.800","19.200","0.460","1021.200","","0.000","-99.000","-99.000","-99.000","22.200","","13.200",""
"C0U760","2020-03-16 19:00:00","22.000","0.000","0.000","14.600","0.800","1021.700","","0.000","-99.000","-99.000","-99.000","23.300","","12.000",""
"C0X290","2020-03-16 19:00:00","10.000","5.000","2.900","22.200","0.550","1018.500","","0.000","-99.000","-99.000","-99.000","23.600","","16.700",""
"C0E830","2020-03-16 19:00:00","37.000","98.000","0.900","19.800","0.530","1014.700","","0.000","-99.000","-99.000","-99.000","23.100","","12.500",""
"C0K330","2020-03-16 19:00:00","38.000","12.000","0.500","21.500","0.470","1014.900","","0.000","-99.000","-99.000","-99.000","25.700","","15.200",""
"C0M660","2020-03-16 19:00:00","40.000","13.000","1.100","21.700","0.510","1015.600","","0.000","-99.000","-99.000","-99.000","24.600","","15.800",""
"C0D580","2020-03-16 19:00:00","120.000","0.000","0.000","17.500","0.750","1005.500","","0.000","-99.000","-99.000","-99.000","24.700","","9.300",""
"C0R640","2020-03-16 19:00:00","21.000","280.000","1.800","23.200","0.640","1018.100","","0.000","-99.000","-99.000","-99.000","24.200","","17.600",""
"C0E810","2020-03-16 19:00:00","53.000","156.000","0.600","16.800","0.730","1013.700","","0.000","-99.000","-99.000","-99.000","25.000","","9.400",""
"C0G830","2020-03-16 19:00:00","27.000","332.000","1.200","21.700","0.560","1014.800","","0.000","-99.000","-99.000","-99.000","24.000","","15.100",""
"C0G750","2020-03-16 19:00:00","31.000","298.000","0.900","21.500","0.530","1016.900","","-99.000","-99.000","-99.000","-99.000","24.800","","14.400",""
"C0Z270","2020-03-16 19:00:00","343.000","254.000","1.900","14.800","0.670","983.900","","0.000","-99.000","-99.000","-99.000","16.700","","13.500",""
"C0UA30","2020-03-16 19:00:00","1397.000","232.000","0.800","6.300","1.000","866.000","","0.000","-99.000","-99.000","-99.000","10.500","","5.200",""
"C0I080","2020-03-16 19:00:00","536.000","0.000","0.000","18.200","0.660","961.300","","0.000","-99.000","-99.000","-99.000","24.400","","11.700",""
"C0UA00","2020-03-16 19:00:00","392.000","164.000","0.500","13.300","0.730","978.200","","0.000","-99.000","-99.000","-99.000","21.600","","8.600",""
"C0AD40","2020-03-16 19:00:00","32.000","62.000","3.000","19.000","0.410","1016.200","","0.000","9.300","69.000","","23.600","","14.100",""
"C0G900","2020-03-16 19:00:00","20.000","22.000","2.100","22.800","0.470","1016.100","","0.000","-99.000","-99.000","-99.000","23.600","","16.400",""
"C0S660","2020-03-16 19:00:00","794.000","204.000","0.800","11.400","0.910","934.300","","0.000","-99.000","-99.000","-99.000","15.800","","10.900",""
"C0M640","2020-03-16 19:00:00","155.000","294.000","0.400","21.200","0.530","1001.900","","0.000","-99.000","-99.000","-99.000","24.500","","16.300",""
"C0R660","2020-03-16 19:00:00","20.000","136.000","3.000","21.500","0.530","1018.300","","0.000","-99.000","-99.000","-99.000","23.900","","16.200",""
"C0UA10","2020-03-16 19:00:00","1711.000","0.000","0.000","4.500","1.000","836.100","","0.000","-99.000","-99.000","-99.000","12.200","","1.500",""
"C0V770","2020-03-16 19:00:00","26.000","317.000","1.100","22.700","0.580","1016.500","","0.000","-99.000","-99.000","-99.000","25.100","","17.200",""
"C0E730","2020-03-16 19:00:00","26.000","135.000","0.700","21.600","0.400","1014.800","","0.000","-99.000","-99.000","-99.000","24.600","","12.200",""
"C0X310","2020-03-16 19:00:00","9.000","348.000","4.000","22.400","0.550","1019.400","","0.000","-99.000","-99.000","-99.000","23.400","","16.200",""
"C0K280","2020-03-16 19:00:00","23.000","353.000","0.900","21.800","0.540","1019.200","","0.000","-99.000","-99.000","-99.000","26.300","","13.600",""
"C0M650","2020-03-16 19:00:00","20.000","336.000","1.100","21.800","0.510","1017.800","","0.000","-99.000","-99.000","-99.000","24.400","","15.700",""
"C0S910","2020-03-16 19:00:00","212.000","72.000","0.800","19.100","0.720","998.400","","0.000","7.400","87.000","","21.000","","18.200",""
"C0D570","2020-03-16 19:00:00","15.000","0.000","0.000","19.000","0.620","1017.600","","0.000","-99.000","-99.000","-99.000","25.700","","8.900",""
"C0M710","2020-03-16 19:00:00","15.000","336.000","1.900","21.500","0.550","1018.100","","0.000","-99.000","-99.000","-99.000","23.500","","15.800",""
"C0V490","2020-03-16 19:00:00","20.000","347.000","0.600","22.500","0.580","1017.600","","0.000","-99.000","-99.000","-99.000","24.400","","18.700",""
"C0E870","2020-03-16 19:00:00","34.000","120.000","1.100","20.100","0.500","1016.900","","0.000","-99.000","-99.000","-99.000","24.300","","10.600",""
"C0M800","2020-03-16 19:00:00","440.000","229.000","0.700","19.400","0.690","969.900","","0.000","-99.000","-99.000","-99.000","24.400","","13.500",""
"C0A570","2020-03-16 19:00:00","360.000","210.000","0.600","14.200","0.620","980.400","","0.000","7.100","119.000","","18.800","","8.400",""
"C0S790","2020-03-16 19:00:00","236.000","317.000","0.900","15.800","0.750","996.900","","0.000","-99.000","-99.000","-99.000","23.000","","13.400",""
"C0D590","2020-03-16 19:00:00","143.000","74.000","0.500","19.100","0.480","1003.800","","0.000","-99.000","-99.000","-99.000","25.700","","11.800",""
"C0U990","2020-03-16 19:00:00","31.000","99.000","0.700","19.700","0.440","1019.800","","0.000","-99.000","-99.000","-99.000","22.000","","13.000",""
"C0M700","2020-03-16 19:00:00","150.000","0.000","0.000","21.100","0.560","1003.200","","0.000","-99.000","-99.000","-99.000","25.300","","15.100",""
"C0A970","2020-03-16 19:00:00","96.000","151.000","5.600","18.100","0.500","1011.700","","0.000","-99.000","-99.000","-99.000","22.000","","14.600",""
"CM0110","2020-03-16 19:00:00","7.000","6.000","0.500","21.400","0.490","1019.000","","-99.000","-99.000","-99.000","-99.000","23.600","","15.300",""
"C0S940","2020-03-16 19:00:00","150.000","338.000","1.900","17.200","0.610","1005.000","","0.000","-99.000","-99.000","-99.000","18.500","","16.500",""
"C0X250","2020-03-16 19:00:00","33.000","298.000","0.800","22.200","0.490","1015.900","","0.000","-99.000","-99.000","-99.000","26.200","","16.800",""
"C0K520","2020-03-16 19:00:00","10.000","340.000","1.000","21.700","0.550","1017.500","","0.000","-99.000","-99.000","-99.000","24.300","","15.000",""
"C0Z200","2020-03-16 19:00:00","153.000","16.000","0.400","16.700","0.990","1006.400","","0.000","-99.000","-99.000","-99.000","18.700","","14.000",""
"C0V740","2020-03-16 19:00:00","60.000","312.000","2.000","21.700","0.590","1013.600","","0.000","-99.000","-99.000","-99.000","25.800","","15.600",""
"C0V790","2020-03-16 19:00:00","410.000","239.000","3.700","19.900","0.560","971.700","","0.000","-99.000","-99.000","-99.000","25.600","","14.200",""
"C0G860","2020-03-16 19:00:00","45.000","32.000","1.000","22.600","0.400","1013.300","","0.000","-99.000","-99.000","-99.000","25.800","","16.000",""
"C0Z250","2020-03-16 19:00:00","1124.000","302.000","0.700","8.500","0.990","896.400","","0.000","-99.000","-99.000","-99.000","12.100","","8.000",""
"C0K440","2020-03-16 19:00:00","35.000","0.000","0.000","21.300","0.550","1015.700","","0.000","-99.000","-99.000","-99.000","24.800","","14.800",""
"C0T900","2020-03-16 19:00:00","160.000","276.000","0.400","16.000","0.660","1003.100","","0.000","-99.000","-99.000","-99.000","18.700","","14.500",""
"C0F9V0","2020-03-16 19:00:00","525.000","144.000","1.000","16.900","0.700","960.400","","0.000","-99.000","-99.000","-99.000","22.200","","13.300",""
"C0UA20","2020-03-16 19:00:00","2619.000","208.000","2.900","5.000","0.880","-99.000","","0.000","-99.000","-99.000","-99.000","13.500","","1.600",""
"C0M850","2020-03-16 19:00:00","695.000","0.000","0.000","16.700","0.840","940.100","","0.000","-99.000","-99.000","-99.000","24.500","","11.800",""
"C0C620","2020-03-16 19:00:00","19.000","109.000","4.300","19.900","0.450","1016.300","","0.000","-99.000","-99.000","-99.000","26.100","","15.000",""
"C0I360","2020-03-16 19:00:00","300.000","257.000","2.600","20.200","0.520","984.300","","0.000","-99.000","-99.000","-99.000","24.400","","14.300",""
"C0M810","2020-03-16 19:00:00","1354.000","307.000","1.700","11.700","0.990","870.200","","0.500","-99.000","-99.000","-99.000","15.800","","7.200",""
"C0AC80","2020-03-16 19:00:00","40.000","47.000","2.300","19.000","0.430","1016.000","","0.000","-99.000","-99.000","-99.000","22.000","","12.500",""
"CM0140","2020-03-16 19:00:00","26.000","10.000","0.900","19.600","0.510","1020.200","","0.000","-99.000","-99.000","-99.000","21.200","","17.900",""
"C0SA20","2020-03-16 19:00:00","857.000","353.000","2.100","11.600","0.850","925.100","","0.000","-99.000","-99.000","-99.000","15.600","","10.200",""
"C0K490","2020-03-16 19:00:00","91.000","0.000","0.000","21.200","0.480","1008.900","","0.000","-99.000","-99.000","-99.000","25.900","","15.600",""
"C0V820","2020-03-16 19:00:00","441.000","190.000","1.000","18.500","0.720","971.500","","0.000","-99.000","-99.000","-99.000","25.000","","12.400",""
"C0S810","2020-03-16 19:00:00","65.000","353.000","1.500","18.400","0.590","1017.400","","0.000","-99.000","-99.000","-99.000","22.700","","16.300",""
"C0R580","2020-03-16 19:00:00","10.000","149.000","2.000","21.300","0.630","1018.500","","0.000","-99.000","-99.000","-99.000","25.000","","16.700",""
"C0Z330","2020-03-16 19:00:00","488.000","0.000","0.200","14.000","0.660","968.700","","0.000","-99.000","-99.000","-99.000","17.300","","12.300",""
"C0E590","2020-03-16 19:00:00","40.000","107.000","1.400","18.200","0.640","1013.900","","0.000","-99.000","-99.000","-99.000","23.800","","10.300",""
"C0D540","2020-03-16 19:00:00","227.000","85.000","0.300","18.500","0.570","994.100","","0.000","-99.000","-99.000","-99.000","25.300","","10.700",""
"C0K420","2020-03-16 19:00:00","42.000","11.000","0.500","21.500","0.480","1014.600","","0.000","-99.000","-99.000","-99.000","24.700","","14.700",""
"C0Z180","2020-03-16 19:00:00","34.000","261.000","0.500","18.600","0.540","1018.900","","0.000","-99.000","-99.000","-99.000","20.800","","16.000",""
"C0AD10","2020-03-16 19:00:00","27.000","122.000","5.400","19.700","0.390","1016.600","","0.000","-99.000","-99.000","-99.000","23.100","","16.900",""
"C0M720","2020-03-16 19:00:00","225.000","324.000","1.300","20.400","0.530","993.900","","0.000","-99.000","-99.000","-99.000","24.200","","15.500",""
"C0V450","2020-03-16 19:00:00","51.000","335.000","1.200","22.600","0.520","1013.400","","0.000","-99.000","-99.000","-99.000","25.300","","15.700",""
"C0R280","2020-03-16 19:00:00","242.000","63.000","2.800","17.400","0.720","993.100","","0.000","9.700","45.000","","20.600","","14.900",""
"C0E610","2020-03-16 19:00:00","850.000","0.000","0.000","14.200","0.640","924.600","","0.500","-99.000","-99.000","-99.000","20.500","","12.600",""
"C0V610","2020-03-16 19:00:00","22.000","330.000","2.000","22.300","0.670","1016.900","","-99.000","-99.000","-99.000","-99.000","23.300","","16.600",""
"C0Z310","2020-03-16 19:00:00","59.000","1.000","1.200","17.500","0.660","1016.700","","0.000","-99.000","-99.000","-99.000","20.000","","15.100",""
"C0S700","2020-03-16 19:00:00","507.000","219.000","0.400","13.300","0.790","965.600","","0.000","-99.000","-99.000","-99.000","19.000","","11.300",""
"C0T9G0","2020-03-16 19:00:00","605.000","0.000","0.000","13.800","0.590","955.700","","0.000","-99.000","-99.000","-99.000","15.200","","12.500",""
"C0U520","2020-03-16 19:00:00","517.000","240.000","0.500","11.400","0.980","965.500","","0.000","-99.000","-99.000","-99.000","20.400","","8.600",""
"C0E750","2020-03-16 19:00:00","62.000","169.000","1.100","21.600","0.400","1011.800","","0.000","-99.000","-99.000","-99.000","24.500","","12.200",""
"C0G660","2020-03-16 19:00:00","27.000","353.000","1.000","22.300","0.480","1017.900","","0.000","-99.000","-99.000","-99.000","25.900","","14.500",""
"C0W140","2020-03-16 19:00:00","21.000","55.000","3.500","18.700","0.520","1019.500","","0.000","-99.000","-99.000","-99.000","20.900","","13.700",""
"C0O930","2020-03-16 19:00:00","69.000","341.000","0.400","20.200","0.690","1011.400","","0.000","-99.000","-99.000","-99.000","28.300","","14.000",""
"C0T870","2020-03-16 19:00:00","135.000","0.000","0.000","14.600","0.930","1007.300","","0.000","-99.000","-99.000","-99.000","18.800","","12.900",""
"C0A920","2020-03-16 19:00:00","196.000","128.000","3.800","17.000","0.520","996.900","","0.000","10.400","90.000","","21.200","","14.000",""
"C0A940","2020-03-16 19:00:00","49.000","180.000","1.900","17.900","0.460","1016.300","","0.000","-99.000","-99.000","-99.000","22.800","","11.600",""
"C0S740","2020-03-16 19:00:00","289.000","15.000","0.700","15.900","0.750","990.700","","0.000","-99.000","-99.000","-99.000","19.500","","13.500",""
"C0U980","2020-03-16 19:00:00","573.000","153.000","4.000","13.000","0.700","957.500","","0.000","-99.000","-99.000","-99.000","17.900","","10.000",""
"C0V250","2020-03-16 19:00:00","298.000","166.000","0.300","19.000","0.720","984.900","","0.000","-99.000","-99.000","-99.000","26.900","","13.700",""
"C0AH70","2020-03-16 19:00:00","34.000","83.000","2.400","19.900","0.380","1017.700","","0.000","-99.000","-99.000","-99.000","23.500","","14.600",""
"C0M760","2020-03-16 19:00:00","40.000","24.000","0.800","22.000","0.510","1015.300","","0.000","-99.000","-99.000","-99.000","25.300","","16.000",""
"C0O950","2020-03-16 19:00:00","4.000","346.000","0.500","21.200","0.610","1018.300","","0.000","-99.000","-99.000","-99.000","25.100","","16.000",""
"C0A9F0","2020-03-16 19:00:00","35.000","85.000","2.300","19.600","0.410","1017.900","","0.000","-99.000","-99.000","-99.000","23.300","","15.200",""
"C0I460","2020-03-16 19:00:00","110.000","89.000","1.500","22.300","0.430","1007.000","","0.000","-99.000","-99.000","-99.000","25.700","","15.100",""
"C0E420","2020-03-16 19:00:00","19.000","156.000","0.600","21.500","0.370","1015.000","","0.000","-99.000","-99.000","-99.000","24.200","","11.900",""
